candidate_id,allocation,overlap,allocation_stratum,origin_type,doc_id,page,language,context_unit_id,alternate_context_unit_id,openai_statement_ids,claude_statement_ids,openai_codes,claude_codes,openai_odr,claude_odr,match_score,match_method,candidate_span_sha256
PC-03194,both,True,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,10,en,PRD-0039-P0010-U01,PRD-0039-P0010-U01,openai:PRD-0039-P0010-U01:S001,claude:PRD-0039-P0010-U01:S006,INST.mandate,PROG.generic,decision,proposal,1.0,raw_equal,053367ac94e325941572058279fa6187c8dfde48e513a5db4a660090eb9bdebc
PC-03195,Martin,False,en|claude_only,claude_only,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,10,en,PRD-0039-P0010-U01,,,claude:PRD-0039-P0010-U01:S004,,SYS.design,,finding,,,c2330b370529a9d9f48f5e4776eca3707fcd4392391b3478ae1943d6d959d3cd
PC-03196,Martin,False,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,10,en,PRD-0039-P0010-U01,PRD-0039-P0010-U01,openai:PRD-0039-P0010-U01:S003,claude:PRD-0039-P0010-U01:S002,KYC.INTERMED,INTEROP.domestic,decision,decision,1.0,raw_equal,03d82efe714747a019757749d22a2ac3acd7b6aaea40be182642bc3b27795809
PC-03197,Martin,False,en|claude_only,claude_only,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,10,en,PRD-0039-P0010-U01,,,claude:PRD-0039-P0010-U01:S003,,KYC.INTERMED,,decision,,,0193ba3520a40f3c67a673846b4b58410ea86be4705085789aef2a9fce640f1c
PC-03198,both,True,en|claude_only,claude_only,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,10,en,PRD-0039-P0010-U01,,,claude:PRD-0039-P0010-U01:S005,,SYS.design,,proposal,,,b34fc31c479ce16c71a9ce597e846b53c5d9c4f8b6a58039262ffcf406a832ac
PC-03199,Martin,False,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,10,en,PRD-0039-P0010-U01,PRD-0039-P0010-U01,openai:PRD-0039-P0010-U01:S002,claude:PRD-0039-P0010-U01:S001,INTEROP.domestic,INST.mandate,proposal,decision,1.0,raw_equal,03d82efe714747a019757749d22a2ac3acd7b6aaea40be182642bc3b27795809
PC-03200,both,True,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,11,en,PRD-0039-P0011-U01,PRD-0039-P0011-U01,openai:PRD-0039-P0011-U01:S002,claude:PRD-0039-P0011-U01:S001,SYS.design,SYS.design,proposal,decision,1.0,normalized_equal,727ea3cd46ef0bd5042cca3a410d637c9aa1babda12be0b54133acf68581fe04
PC-03201,Dominik,False,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,11,en,PRD-0039-P0011-U01,PRD-0039-P0011-U01,openai:PRD-0039-P0011-U01:S001,claude:PRD-0039-P0011-U01:S002,PROG.generic,INTEROP.domestic,proposal,proposal,1.0,raw_equal,7574176022cb73fcccfb80f1dbb24dcbf1ec83a1c45935bdc2924bd4476ce714
PC-03202,Dominik,False,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,12,en,PRD-0039-P0012-U01,PRD-0039-P0012-U01,openai:PRD-0039-P0012-U01:S001,claude:PRD-0039-P0012-U01:S002,SYS.design,SYS.design,proposal,proposal,1.0,raw_contains,832cf50bd37ced74f95660015fbe4bba63f4dffaef5d31d597d6673a2ba71a9c
PC-03203,Dominik,False,en|claude_only,claude_only,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,12,en,PRD-0039-P0012-U01,,,claude:PRD-0039-P0012-U01:S001,,SYS.design,,decision,,,bd8eaa7b7b77e4f3792c2cd13079ca66fcd6e9891ed971bb945c810c211c5420
PC-03204,Martin,False,en|openai_only,openai_only,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,13,en,PRD-0039-P0013-U01,,openai:PRD-0039-P0013-U01:S001,,SYS.design,,proposal,,,,1ca530814bb1beea405bb7166ef8dba92ad711df52369936dabc79a5a00d1411
PC-03205,both,True,en|openai_only,openai_only,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,14,en,PRD-0039-P0014-U01,,openai:PRD-0039-P0014-U01:S006,,AML.LIMIT,,proposal,,,,8711921cd3dda43143d87410b63581a883a07249d52c488f6c433d8841aa5c29
PC-03206,Martin,False,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,14,en,PRD-0039-P0014-U01,PRD-0039-P0014-U01,openai:PRD-0039-P0014-U01:S003,claude:PRD-0039-P0014-U01:S006,SYS.design,AML.LIMIT,proposal,decision,1.0,raw_equal,8711921cd3dda43143d87410b63581a883a07249d52c488f6c433d8841aa5c29
PC-03207,Martin,False,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,14,en,PRD-0039-P0014-U01,PRD-0039-P0014-U01,openai:PRD-0039-P0014-U01:S007,claude:PRD-0039-P0014-U01:S002,PROG.generic,SYS.design,proposal,decision,1.0,raw_equal,fb7c7174dead16312cabe124c953f8e7b82570cfcf4304f6d0eb2dac715f6ffb
PC-03208,Dominik,False,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,14,en,PRD-0039-P0014-U01,PRD-0039-P0014-U01,openai:PRD-0039-P0014-U01:S002,claude:PRD-0039-P0014-U01:S007,SYS.design,PROG.generic,proposal,decision,1.0,raw_equal,fb7c7174dead16312cabe124c953f8e7b82570cfcf4304f6d0eb2dac715f6ffb
PC-03209,Dominik,False,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,14,en,PRD-0039-P0014-U01,PRD-0039-P0014-U01,openai:PRD-0039-P0014-U01:S009,claude:PRD-0039-P0014-U01:S001,OPS.resilience,KYC.IDV,proposal,decision,1.0,raw_equal,c0ccee597e62a6aa5c341896c97fd0cff8f633574f85c611b2fa907012548816
PC-03210,Dominik,False,en|openai_only,openai_only,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,14,en,PRD-0039-P0014-U01,,openai:PRD-0039-P0014-U01:S004,,SYS.design,,proposal,,,,668fa42bb18dab2300bf3dedd5b2a4316592d8484fa4437e5759d5bfa0297a6f
PC-03211,both,True,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,14,en,PRD-0039-P0014-U01,PRD-0039-P0014-U01,openai:PRD-0039-P0014-U01:S001,claude:PRD-0039-P0014-U01:S005,SYS.design,OPS.resilience,proposal,decision,1.0,raw_equal,af6ec86213c298f8831026c72bfc9d88de9439475d976ec62bdf3c1eec76d753
PC-03212,Dominik,False,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,14,en,PRD-0039-P0014-U01,PRD-0039-P0014-U01,openai:PRD-0039-P0014-U01:S005,claude:PRD-0039-P0014-U01:S003,OPS.resilience,SYS.design,proposal,decision,1.0,raw_equal,af6ec86213c298f8831026c72bfc9d88de9439475d976ec62bdf3c1eec76d753
PC-03213,Martin,False,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,14,en,PRD-0039-P0014-U01,PRD-0039-P0014-U01,openai:PRD-0039-P0014-U01:S008,claude:PRD-0039-P0014-U01:S004,OPS.resilience,AML.FATF,proposal,decision,1.0,raw_equal,0dec150d943388247658f6c131e1915ea1687a5fcd033f394c7847cda2852965
PC-03214,Dominik,False,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,15,en,PRD-0039-P0015-U01,PRD-0039-P0015-U01,openai:PRD-0039-P0015-U01:S001,claude:PRD-0039-P0015-U01:S001,INTEROP.domestic,SYS.design,decision,proposal,1.0,raw_equal,91233faa84c3585530267d5b2a806e30648078052063303473cf49dc204869d9
PC-03215,Dominik,False,en|claude_only,claude_only,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,15,en,PRD-0039-P0015-U01,,,claude:PRD-0039-P0015-U01:S002,,SYS.design,,decision,,,145b628a41252cfe56a1063b6345e73596f08a52862eae27dbb1da69d2722998
PC-03216,Martin,False,en|claude_only,claude_only,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,16,en,PRD-0039-P0016-U01,,,claude:PRD-0039-P0016-U01:S003,,SYS.design,,finding,,,20878c9cf9ce969699e991a7253b89ab615c92379e8e8f9ec9d2f7f8821b92ac
PC-03217,Martin,False,en|claude_only,claude_only,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,16,en,PRD-0039-P0016-U01,,,claude:PRD-0039-P0016-U01:S002,,SYS.design,,finding,,,e933610199b969065a6df15c89ccbf5db07b0caf1f08997a9ee485c11af48fc5
PC-03218,Martin,False,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,16,en,PRD-0039-P0016-U01,PRD-0039-P0016-U01,openai:PRD-0039-P0016-U01:S001,claude:PRD-0039-P0016-U01:S001,OPS.resilience,SYS.design,finding,proposal,1.0,raw_equal,4d5f60ad89055cb7b4bc2504a6c9a26215bcbad58b12149a8726c16f1b520cba
PC-03219,Martin,False,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,17,en,PRD-0039-P0017-U01,PRD-0039-P0017-U01,openai:PRD-0039-P0017-U01:S002,claude:PRD-0039-P0017-U01:S001,SYS.design,SYS.design,proposal,proposal,1.0,raw_equal,69a44ec1851237ef6d0478dd0f786a858ca28f7ee0f63fee90a6e335ab459adb
PC-03220,Dominik,False,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,17,en,PRD-0039-P0017-U01,PRD-0039-P0017-U01,openai:PRD-0039-P0017-U01:S001,claude:PRD-0039-P0017-U01:S002,SYS.design,SYS.design,proposal,proposal,1.0,raw_equal,01adaa31e43dea18bb378bde9636fe54dd94b9b0be5dc6aeb8e600d9af625945
PC-03221,Dominik,False,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,18,en,PRD-0039-P0018-U01,PRD-0039-P0018-U01,openai:PRD-0039-P0018-U01:S002,claude:PRD-0039-P0018-U01:S001,SYS.design,SYS.design,proposal,proposal,1.0,raw_equal,d1b0ca474ebe3f3d5425e1b4bdef7d68aeff314400ccf64df3f33740e2b75d78
PC-03222,Dominik,False,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,18,en,PRD-0039-P0018-U01,PRD-0039-P0018-U01,openai:PRD-0039-P0018-U01:S001,claude:PRD-0039-P0018-U01:S002,OPS.resilience,SYS.design,proposal,proposal,1.0,raw_equal,d1b0ca474ebe3f3d5425e1b4bdef7d68aeff314400ccf64df3f33740e2b75d78
PC-03223,Dominik,False,en|claude_only,claude_only,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,19,en,PRD-0039-P0019-U01,,,claude:PRD-0039-P0019-U01:S001,,SYS.design,,proposal,,,8ce1f60ff0975ccc0227ddaa342d7a9fc213fb3f473b77d12b9cf2cdd4266de7
PC-03224,Dominik,False,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,20,en,PRD-0039-P0020-U01,PRD-0039-P0020-U01,openai:PRD-0039-P0020-U01:S003,claude:PRD-0039-P0020-U01:S001,SYS.design,STAB.disintermediation,proposal,finding,1.0,raw_equal,98f0c2358a609c6edd13b4752887e3bdaed7bbc94ad7c1a5b02d6f47dd2c6a78
PC-03225,Dominik,False,en|openai_only,openai_only,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,20,en,PRD-0039-P0020-U01,,openai:PRD-0039-P0020-U01:S002,,SYS.design,,proposal,,,,5223fcf28317f2fb17430bc3f5541c88b7c917868a37eb90d2965f08313f7fa2
PC-03226,Martin,False,en|openai_only,openai_only,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,20,en,PRD-0039-P0020-U01,,openai:PRD-0039-P0020-U01:S001,,SYS.design,,proposal,,,,3c8b83afa3c0bf5cc7987431ec076953a7aa36f7611e756c65aec38ec769b8dd
PC-03227,Dominik,False,en|openai_only,openai_only,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,20,en,PRD-0039-P0020-U01,,openai:PRD-0039-P0020-U01:S005,,STAB.disintermediation,,proposal,,,,08a72b0274374ba74611b5b0687dbccd00af553bc53df231240b19f22dd8fb34
PC-03228,both,True,en|openai_only,openai_only,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,20,en,PRD-0039-P0020-U01,,openai:PRD-0039-P0020-U01:S004,,STAB.disintermediation,,proposal,,,,05c0cd4c8b93c7be794dbda0fe5b69830523b916d0320cc6e534f1e8c916bf81
PC-03229,both,True,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,21,en,PRD-0039-P0021-U01,PRD-0039-P0021-U01,openai:PRD-0039-P0021-U01:S001,claude:PRD-0039-P0021-U01:S002,OPS.resilience,INTEROP.domestic,proposal,proposal,1.0,raw_equal,6e1aa5ae55dd09251813af213094344a6c0b5caba842794c340a24e54db5fe56
PC-03230,Martin,False,en|claude_only,claude_only,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,21,en,PRD-0039-P0021-U01,,,claude:PRD-0039-P0021-U01:S003,,SYS.design,,proposal,,,c8e32efc08364b409e07350c88c3b5e3704d356e96f60d2d6153d5b483a33922
PC-03231,both,True,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,21,en,PRD-0039-P0021-U01,PRD-0039-P0021-U01,openai:PRD-0039-P0021-U01:S002,claude:PRD-0039-P0021-U01:S001,SYS.design,SYS.design,proposal,proposal,1.0,normalized_container,94d7aae5320262ad45223ede4860d19e495b63a92866028db78a350b5ff5ede0
PC-03232,Martin,False,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,22,en,PRD-0039-P0022-U01,PRD-0039-P0022-U01,openai:PRD-0039-P0022-U01:S001,claude:PRD-0039-P0022-U01:S003,CASH.relation,KYC.INTERMED,proposal,proposal,1.0,raw_equal,68494efc8d63e4d1d9b88d511c6c71cc4f80f653b5a3728cf6b9f27206bd588f
PC-03233,Dominik,False,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,22,en,PRD-0039-P0022-U01,PRD-0039-P0022-U01,openai:PRD-0039-P0022-U01:S003,claude:PRD-0039-P0022-U01:S002,SYS.design,ACCESS.universal,proposal,proposal,1.0,raw_equal,41004d8afc1d3c54accd32c63a0ac5d0300ebbb2f83a33d8f6ae0c75bbe3ab6f
PC-03234,Dominik,False,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,22,en,PRD-0039-P0022-U01,PRD-0039-P0022-U01,openai:PRD-0039-P0022-U01:S002,claude:PRD-0039-P0022-U01:S001,ACCESS.universal,CASH.relation,proposal,proposal,1.0,raw_equal,41004d8afc1d3c54accd32c63a0ac5d0300ebbb2f83a33d8f6ae0c75bbe3ab6f
PC-03235,Dominik,False,en|claude_only,claude_only,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,23,en,PRD-0039-P0023-U01,,,claude:PRD-0039-P0023-U01:S001,,SYS.design,,proposal,,,fb1d09a06ab5b4615b335147d1e8b41f98b5164d4a1965aff1cc319629d34356
PC-03236,Dominik,False,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,23,en,PRD-0039-P0023-U01,PRD-0039-P0023-U01,openai:PRD-0039-P0023-U01:S001,claude:PRD-0039-P0023-U01:S002,SYS.design,PRIV.BAL,proposal,finding,1.0,raw_equal,fb1d09a06ab5b4615b335147d1e8b41f98b5164d4a1965aff1cc319629d34356
PC-03237,Martin,False,en|claude_only,claude_only,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,23,en,PRD-0039-P0023-U01,,,claude:PRD-0039-P0023-U01:S003,,AML.LIMIT,,proposal,,,f2b370a963290142eebe87c31e17aa1c73f52e218add5c02107cd312ce0ba15e
PC-03238,Dominik,False,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,24,en,PRD-0039-P0024-U01,PRD-0039-P0024-U01,openai:PRD-0039-P0024-U01:S002,claude:PRD-0039-P0024-U01:S004;claude:PRD-0039-P0024-U01:S005,PRIV.CB.visibility.opaque,PRIV.ANON;PRIV.CB.visibility.opaque,decision,decision,1.0,raw_contains,78e11627ad0b13007dac000723e62841df011fb5ca16726f5e81d28251b52255
PC-03239,Dominik,False,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,24,en,PRD-0039-P0024-U01,PRD-0039-P0024-U01,openai:PRD-0039-P0024-U01:S004,claude:PRD-0039-P0024-U01:S006,SYS.design,PRIV.ANON,proposal,proposal,1.0,raw_equal,a6123526953c7cdf2100f478ca69ab1e5dee9955cc3338d8daaec72a33b04d8c
PC-03240,both,True,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,24,en,PRD-0039-P0024-U01,PRD-0039-P0024-U01,openai:PRD-0039-P0024-U01:S003,claude:PRD-0039-P0024-U01:S001,PRIV.ANON,INST.mandate,decision,decision,1.0,raw_equal,421bef70dcc96d9481c502db5796923aaeaa9abe4fb2cd4a68fb1d72f0fdeb08
PC-03241,Martin,False,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,24,en,PRD-0039-P0024-U01,PRD-0039-P0024-U01,openai:PRD-0039-P0024-U01:S001,claude:PRD-0039-P0024-U01:S002,SYS.design,TECH.TOKEN.considered,decision,finding,1.0,raw_equal,bfa2f2842686b1a082465cc351d87707fc4de9838a28236bd8626cf28ba6d140
PC-03242,both,True,en|claude_only,claude_only,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,24,en,PRD-0039-P0024-U01,,,claude:PRD-0039-P0024-U01:S003,,TECH.TOKEN.considered,,finding,,,54f90080092d39d202f43f5d1bcdd99138981f883b10371fb9b502639b5cb95c
PC-03243,Dominik,False,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,26,en,PRD-0039-P0026-U01,PRD-0039-P0026-U01,openai:PRD-0039-P0026-U01:S001,claude:PRD-0039-P0026-U01:S003,AML.LIMIT,PROG.remuneration_considered,proposal,proposal,1.0,raw_equal,3bfc99c162265b31494b5ea7bd62c51a66d95d9d54e881cbeb0e13f8aa7608bb
PC-03244,Dominik,False,en|both,both,IL_Israel_#U05d0#U05e8#U05db#U05d9#U05d8#U05e7#U05d8#U05d5#U05e8#U05d4-#U05dc#U05d5#U05d2#U05d9#U05ea-#U05d0#U05e0#U05d2#U05dc#U05d9#U05ea.pdf,26,en,PRD-0039-P0026-U01,PRD-0039-P0026-U01,openai:PRD-0039-P0026-U01:S002,claude:PRD-0039-P0026-U01:S001;claude:PRD-0039-P0026-U01:S002,INST.mandate,AML.LIMIT;PROG.remuneration_considered,proposal,proposal,1.0,raw_equal,fca7f0aaa0d176a20d45283a09d417cf8a648a1a25c56c09a3f30cb92d0d93c3
